,assists_round,deaths_round,dmg_round,gnd_dmg_round,hs_percentage,impact,kast,kd_ratio,kills_round,maps_played,player_age,player_country,player_id,player_link,player_nick,rating_1,rounds_played,save_team_round,saved_by_round,total_deaths,total_kills
11861,0.12,0.94,47.8,0.0,57.1%,0.65,41.2%,0.44,0.41,1,23,United States,19024,https://www.hltv.org/stats/players/19024/sudain,Sudain,0.46,17,0.00,0.12,16,7
11862,0.06,0.94,47.5,0.2,20.0%,0.08,40.0%,0.30,0.29,2,-,Brunei,17990,https://www.hltv.org/stats/players/17990/batman,batmaN,0.33,35,0.17,0.03,33,10
11863,0.12,0.79,61.7,0.0,69.2%,0.70,53.5%,0.76,0.60,2,-,Germany,12283,https://www.hltv.org/stats/players/12283/kaiser,KaiseR,0.78,43,0.12,0.07,34,26
11864,0.17,0.78,70.0,11.6,18.2%,0.77,62.5%,0.71,0.55,1,-,United States,11050,https://www.hltv.org/stats/players/11050/smilez,Smilez,0.87,40,0.15,0.10,31,22
11865,0.09,0.76,58.2,1.5,41.5%,0.82,63.7%,0.71,0.54,15,34,Philippines,7074,https://www.hltv.org/stats/players/7074/arvin,arvin,0.76,385,0.04,0.08,292,207
11866,0.16,0.71,82.2,1.4,47.1%,1.11,71.5%,1.00,0.71,11,19,Singapore,18845,https://www.hltv.org/stats/players/18845/kohaibi,Kohaibi,1.09,291,0.09,0.10,208,208
11867,0.15,0.72,73.8,2.4,30.7%,1.09,67.7%,0.92,0.66,20,28,South Africa,11638,https://www.hltv.org/stats/players/11638/puffy,PuFFy,1.01,480,0.09,0.09,345,319
11868,0.14,0.70,75.3,5.4,56.0%,1.03,68.3%,0.95,0.67,288,24,Poland,9568,https://www.hltv.org/stats/players/9568/molsi,MOLSI,0.96,7648,0.10,0.10,5353,5109
11869,0.12,0.71,69.7,3.1,53.1%,0.97,66.8%,0.88,0.62,138,21,United States,17357,https://www.hltv.org/stats/players/17357/bite,bite,0.96,3499,0.09,0.11,2473,2182
11870,0.11,0.75,72.7,5.1,36.3%,1.01,65.6%,0.83,0.62,15,23,Australia,17351,https://www.hltv.org/stats/players/17351/haidy,haidy,0.95,358,0.11,0.14,269,223
11871,0.14,0.70,72.3,3.6,41.3%,0.87,68.7%,0.94,0.66,70,-,Portugal,8277,https://www.hltv.org/stats/players/8277/marq,marq,0.95,1756,0.12,0.10,1237,1167
11872,0.12,0.69,83.7,3.5,37.2%,1.13,68.3%,1.11,0.77,4,26,Lebanon,17021,https://www.hltv.org/stats/players/17021/riko,RIKO,1.13,101,0.10,0.06,70,78
11873,0.11,0.77,58.2,4.3,57.1%,0.76,54.0%,0.68,0.52,6,31,Israel,2809,https://www.hltv.org/stats/players/2809/infront,infront,0.73,161,0.12,0.11,124,84
11874,0.00,0.64,62.1,0.0,44.4%,1.45,56.0%,1.12,0.72,1,20,Turkey,21019,https://www.hltv.org/stats/players/21019/kaki,KaKi,1.10,25,0.16,0.12,16,18
11875,0.16,0.66,80.7,5.6,43.0%,1.03,72.4%,1.14,0.75,4,24,United States,16901,https://www.hltv.org/stats/players/16901/junior,Junior,1.12,105,0.13,0.12,69,79
11876,0.02,0.75,67.6,1.2,27.3%,0.80,57.7%,0.85,0.63,2,28,Malaysia,17602,https://www.hltv.org/stats/players/17602/schameen,SchameeN,0.83,52,0.10,0.04,39,33
11877,0.15,0.69,68.0,3.3,44.7%,0.83,69.3%,0.85,0.59,44,22,Malaysia,13547,https://www.hltv.org/stats/players/13547/3nable,3nable,0.93,1159,0.10,0.10,803,685
11878,0.23,0.79,73.5,0.4,53.8%,0.69,63.5%,0.63,0.50,2,20,Malaysia,17600,https://www.hltv.org/stats/players/17600/haakii,haaKii,0.81,52,0.02,0.04,41,26
11879,0.15,0.88,77.5,8.9,42.9%,0.59,57.5%,0.60,0.53,2,22,South Africa,18923,https://www.hltv.org/stats/players/18923/normalele,normalele,0.69,40,0.05,0.05,35,21
11880,0.14,0.70,70.9,3.8,38.5%,0.85,72.0%,0.90,0.63,8,24,Greece,16986,https://www.hltv.org/stats/players/16986/dod,dod,0.97,214,0.10,0.13,150,135
11881,0.09,0.70,70.2,1.9,33.3%,1.13,67.4%,0.99,0.69,189,27,Belgium,12304,https://www.hltv.org/stats/players/12304/stev0se,Stev0se,1.03,4979,0.09,0.09,3490,3449
11882,0.13,0.65,76.4,3.8,48.0%,1.03,72.0%,1.07,0.70,993,24,Germany,12782,https://www.hltv.org/stats/players/12782/kressy,kressy,1.09,26590,0.10,0.10,17276,18559
11883,0.13,0.76,64.8,2.6,28.9%,0.87,62.7%,0.79,0.60,3,-,Chile,14658,https://www.hltv.org/stats/players/14658/peke,peke,0.86,75,0.15,0.12,57,45
11884,0.12,0.72,73.0,3.0,40.8%,0.99,65.9%,0.93,0.67,213,30,China,11152,https://www.hltv.org/stats/players/11152/dmm,dmm,0.98,5414,0.09,0.09,3892,3633
11885,0.09,0.69,74.7,0.8,33.9%,1.26,66.0%,1.06,0.73,6,23,Sweden,13606,https://www.hltv.org/stats/players/13606/trollkarlen,Trollkarlen,1.08,153,0.10,0.07,106,112
11886,0.11,0.70,67.2,3.2,36.9%,0.96,66.8%,0.88,0.62,69,-,Australia,14956,https://www.hltv.org/stats/players/14956/yourwombat,yourwombat,0.95,1783,0.09,0.11,1250,1098
11887,0.17,0.81,79.0,4.8,52.6%,1.17,70.4%,0.86,0.70,5,19,Lebanon,19347,https://www.hltv.org/stats/players/19347/flin-t,Flin-T,1.03,135,0.13,0.08,110,95
11888,0.15,0.64,76.8,4.1,40.6%,1.02,71.4%,1.11,0.71,1645,27,Sweden,7528,https://www.hltv.org/stats/players/7528/krimz,KRIMZ,1.05,43218,0.10,0.08,27522,30531
11889,0.11,0.69,-,-,39.2%,-,-,0.85,0.59,6,-,France,7557,https://www.hltv.org/stats/players/7557/sdw,SDW,0.88,134,-,-,93,79
11890,0.11,0.76,98.8,4.6,44.7%,1.79,68.4%,1.03,0.78,8,-,Denmark,8895,https://www.hltv.org/stats/players/8895/persa,persa,1.06,203,0.11,0.06,155,159
11891,0.11,0.67,71.3,2.2,31.6%,1.04,67.7%,1.00,0.67,134,22,Czech Republic,16435,https://www.hltv.org/stats/players/16435/capsen,capseN,1.03,3605,0.10,0.09,2405,2402
11892,0.08,0.75,72.1,2.1,38.0%,1.07,60.5%,0.89,0.67,16,21,Argentina,19317,https://www.hltv.org/stats/players/19317/gordoreally,GordoReally,0.93,390,0.06,0.04,294,263
11893,0.16,0.73,-,-,48.2%,-,-,0.68,0.50,9,-,Italy,9727,https://www.hltv.org/stats/players/9727/davidera,Davidera,0.71,230,-,-,167,114
11894,0.10,0.70,63.3,2.9,47.1%,0.83,63.3%,0.87,0.60,12,25,Denmark,12050,https://www.hltv.org/stats/players/12050/clark,Clark,0.88,289,0.11,0.09,201,174
11895,0.12,0.81,103.9,6.5,38.3%,1.11,71.2%,1.12,0.90,2,24,Macedonia,13370,https://www.hltv.org/stats/players/13370/pestyy,PESTYY,1.22,52,0.10,0.10,42,47
11896,0.12,0.88,52.0,2.1,40.9%,0.34,54.0%,0.50,0.44,2,24,Argentina,16200,https://www.hltv.org/stats/players/16200/feint,feint,0.50,50,0.10,0.10,44,22
11897,0.09,0.81,57.9,3.5,58.3%,0.62,56.1%,0.52,0.42,2,26,Finland,19195,https://www.hltv.org/stats/players/19195/lotibros,LotibroS,0.67,57,0.02,0.07,46,24
11898,0.13,0.72,74.4,3.1,47.0%,1.06,69.6%,0.93,0.67,124,22,Macedonia,18789,https://www.hltv.org/stats/players/18789/necrogenes1s,Necrogenes1s,1.02,3430,0.11,0.12,2476,2314
11899,0.11,0.66,64.9,4.4,49.1%,0.86,68.9%,0.91,0.60,71,22,United States,13187,https://www.hltv.org/stats/players/13187/far,far,0.94,1869,0.12,0.12,1239,1124
11900,0.14,0.71,76.3,2.8,47.5%,1.10,68.1%,0.99,0.71,76,23,Syria,13633,https://www.hltv.org/stats/players/13633/blackeagle,BLACKEAGLE,1.04,2085,0.10,0.10,1488,1470
11901,0.04,0.75,73.1,1.7,52.4%,1.11,55.4%,1.00,0.75,2,32,Kazakhstan,12160,https://www.hltv.org/stats/players/12160/coldinho,Coldinho,0.96,56,0.07,0.04,42,42
11902,0.12,0.70,79.7,3.7,44.3%,0.99,72.1%,1.03,0.72,8,30,Turkey,5462,https://www.hltv.org/stats/players/5462/sahbaz,SAHBAZ,1.02,233,0.10,0.16,162,167
11903,0.12,0.79,-,-,64.9%,-,-,0.57,0.45,4,-,Denmark,7554,https://www.hltv.org/stats/players/7554/trollfaced,Trollfaced,0.64,82,-,-,65,37
11904,0.05,0.85,77.2,4.7,54.5%,0.60,50.0%,0.65,0.55,1,-,United States,19057,https://www.hltv.org/stats/players/19057/scruffy,Scruffy,0.70,20,0.10,0.00,17,11
11905,0.14,0.67,78.8,6.9,57.2%,1.00,69.7%,1.04,0.70,45,19,Germany,20104,https://www.hltv.org/stats/players/20104/s1n,s1n,1.07,1144,0.12,0.08,766,799
11906,0.11,0.64,64.7,2.4,36.1%,0.98,68.4%,0.95,0.61,20,27,Argentina,10501,https://www.hltv.org/stats/players/10501/leazo,leazo,0.95,487,0.08,0.07,311,296
11907,0.16,0.69,-,-,41.3%,-,-,0.83,0.58,5,-,Algeria,9366,https://www.hltv.org/stats/players/9366/saylar,Saylar,0.81,130,-,-,90,75
11908,0.13,0.76,78.0,4.8,38.4%,1.00,62.3%,0.90,0.69,4,-,United States,19481,https://www.hltv.org/stats/players/19481/quoz,Quoz,0.94,106,0.07,0.06,81,73
11909,0.10,0.80,57.5,3.7,42.1%,0.68,51.2%,0.55,0.44,4,22,United Kingdom,20658,https://www.hltv.org/stats/players/20658/fett1s,fett1s,0.64,86,0.08,0.03,69,38
11910,0.14,0.69,71.3,5.9,51.8%,0.92,69.7%,0.90,0.63,64,21,Netherlands,19066,https://www.hltv.org/stats/players/19066/eneshan,eneshan,0.98,1666,0.10,0.12,1157,1042
11911,0.26,0.64,-,-,27.7%,-,-,1.27,0.81,3,-,Estonia,10602,https://www.hltv.org/stats/players/10602/psyduck,psyduck,1.21,80,-,-,51,65
11912,0.12,0.75,58.0,5.4,44.4%,0.65,72.3%,0.71,0.53,3,31,Ireland,16786,https://www.hltv.org/stats/players/16786/rossr,RossR,0.82,101,0.08,0.10,76,54
11913,0.13,0.85,71.4,0.8,57.1%,0.75,77.8%,0.76,0.65,2,22,India,20013,https://www.hltv.org/stats/players/20013/zerocool,ZEROCOOL,0.92,54,0.11,0.19,46,35
11914,0.10,0.80,39.7,3.0,40.0%,0.42,45.1%,0.37,0.29,2,26,Singapore,12507,https://www.hltv.org/stats/players/12507/kent,kent,0.45,51,0.04,0.18,41,15
11915,0.13,0.81,73.9,1.7,55.7%,1.21,74.1%,0.74,0.59,11,-,China,10228,https://www.hltv.org/stats/players/10228/orpine,orpine,0.79,236,0.12,0.14,190,140
11916,0.11,0.70,72.0,3.4,46.2%,0.97,67.1%,0.96,0.68,22,24,South Africa,16285,https://www.hltv.org/stats/players/16285/viktor,Viktor,0.99,560,0.09,0.08,393,379
11917,0.09,0.89,64.6,1.6,63.0%,0.50,52.6%,0.53,0.47,3,-,Peru,18605,https://www.hltv.org/stats/players/18605/gang,Gang,0.60,57,0.07,0.02,51,27
11918,0.14,0.76,71.0,5.9,44.2%,0.92,61.4%,0.84,0.64,8,24,Iran,18527,https://www.hltv.org/stats/players/18527/ashil,Ashil,0.88,202,0.09,0.09,154,129
11919,0.15,0.77,69.3,4.4,39.6%,0.76,65.3%,0.76,0.58,43,33,China,10881,https://www.hltv.org/stats/players/10881/roc,Roc,0.85,1088,0.09,0.10,835,634
11920,0.12,0.71,72.8,2.7,51.7%,1.02,69.0%,0.94,0.67,449,27,Canada,9660,https://www.hltv.org/stats/players/9660/connor93,CONNOR93,0.95,11544,0.10,0.11,8195,7738
11921,0.09,0.66,76.2,1.7,45.5%,1.09,68.6%,1.07,0.71,13,28,Argentina,10512,https://www.hltv.org/stats/players/10512/cartujas,CartujAs,1.04,315,0.09,0.10,209,224
11922,0.11,0.66,69.7,1.2,30.3%,1.06,67.4%,1.02,0.67,94,27,Russia,8120,https://www.hltv.org/stats/players/8120/plaz,PLAZ,1.00,2415,0.09,0.10,1595,1628
11923,0.14,0.88,54.3,1.8,50.0%,0.63,51.2%,0.42,0.37,2,22,Australia,12873,https://www.hltv.org/stats/players/12873/xtreme,Xtreme,0.54,43,0.02,0.00,38,16
11924,0.12,0.64,55.3,2.8,34.5%,0.67,69.2%,0.87,0.56,4,34,Brazil,19794,https://www.hltv.org/stats/players/19794/shevii2k,shevii2k,0.86,104,0.04,0.09,67,58
11925,0.04,0.82,62.0,0.1,55.6%,0.80,52.9%,0.64,0.53,2,21,Australia,17395,https://www.hltv.org/stats/players/17395/deegan,Deegan,0.71,51,0.04,0.16,42,27
11926,0.15,0.72,67.2,1.9,46.4%,0.86,68.2%,0.82,0.59,8,28,Latvia,14550,https://www.hltv.org/stats/players/14550/literjack,literjack,0.91,236,0.12,0.12,170,140
11927,0.17,0.83,69.2,0.3,43.7%,1.20,64.4%,0.72,0.60,5,22,United States,14837,https://www.hltv.org/stats/players/14837/everj,Everj,0.91,118,0.04,0.07,98,71
11928,0.11,0.78,57.3,2.1,54.1%,0.54,63.0%,0.65,0.51,3,24,Lebanon,14418,https://www.hltv.org/stats/players/14418/dream,dream,0.73,73,0.08,0.10,57,37
11929,0.05,0.81,49.6,1.8,42.1%,0.57,48.8%,0.54,0.44,2,29,Portugal,15829,https://www.hltv.org/stats/players/15829/pilarino,PILARINO,0.59,43,0.05,0.14,35,19
11930,0.06,0.82,56.2,4.0,51.7%,0.45,59.2%,0.72,0.59,2,-,United States,13015,https://www.hltv.org/stats/players/13015/bastien,bastien,0.67,49,0.14,0.02,40,29
11931,0.12,0.81,62.9,6.6,42.9%,0.79,54.7%,0.73,0.59,4,28,Australia,13315,https://www.hltv.org/stats/players/13315/tonder,Tonder,0.74,95,0.04,0.07,77,56
11932,0.16,0.72,76.6,3.6,34.0%,1.09,67.0%,0.91,0.66,27,30,Greece,8482,https://www.hltv.org/stats/players/8482/nitrouz,NitrouZ,0.91,730,0.08,0.10,529,479
11933,0.06,0.81,66.2,6.0,38.2%,0.77,58.3%,0.87,0.71,2,-,Peru,14647,https://www.hltv.org/stats/players/14647/gian,giAn,0.79,48,0.19,0.06,39,34
11934,0.16,0.66,78.0,3.9,47.8%,1.17,70.0%,1.04,0.68,177,25,Denmark,6796,https://www.hltv.org/stats/players/6796/nille,Nille,1.01,4369,0.14,0.12,2872,2985
11935,0.10,0.81,59.6,9.2,44.4%,0.49,52.4%,0.53,0.43,1,-,Norway,11125,https://www.hltv.org/stats/players/11125/jemi,jEMi,0.61,21,0.00,0.10,17,9
11936,0.12,0.72,69.0,1.7,30.2%,0.90,63.8%,0.83,0.60,4,23,Sweden,20222,https://www.hltv.org/stats/players/20222/marcus,marcus,0.92,105,0.07,0.09,76,63
11937,0.30,0.57,97.2,12.6,11.8%,1.25,82.6%,1.31,0.74,1,-,United States,19767,https://www.hltv.org/stats/players/19767/clack,clack,1.41,23,0.17,0.22,13,17
11938,0.13,0.77,62.5,3.0,49.6%,0.67,63.3%,0.73,0.57,8,26,Germany,20841,https://www.hltv.org/stats/players/20841/compe,compe,0.78,199,0.09,0.09,154,113
11939,0.12,0.69,72.3,2.3,43.6%,0.93,66.9%,0.93,0.64,116,23,Russia,12746,https://www.hltv.org/stats/players/12746/minse,minse,0.97,2931,0.10,0.09,2024,1889
11940,0.17,0.67,-,-,47.2%,-,-,1.00,0.67,11,30,Korea,10205,https://www.hltv.org/stats/players/10205/ramel,ramel,1.02,241,-,-,161,161
11941,0.12,0.82,77.7,5.7,47.1%,1.22,70.6%,0.81,0.67,2,20,Bulgaria,15386,https://www.hltv.org/stats/players/15386/fbadd,fbAdd,1.04,51,0.25,0.25,42,34
11942,0.11,0.78,64.1,3.2,58.3%,0.82,50.0%,0.67,0.52,2,-,Denmark,10931,https://www.hltv.org/stats/players/10931/pallezkowich,Pallezkowich,0.74,46,0.11,0.09,36,24
11943,0.16,0.71,75.3,5.5,41.3%,0.95,67.6%,0.92,0.65,20,-,Philippines,15141,https://www.hltv.org/stats/players/15141/sky,Sky,0.97,510,0.09,0.10,364,334
11944,0.14,0.71,-,-,37.1%,-,-,0.93,0.67,4,-,Russia,8921,https://www.hltv.org/stats/players/8921/lexer,Lexer,0.88,105,-,-,75,70
11945,0.12,0.88,53.2,4.4,50.0%,0.30,50.0%,0.34,0.30,2,-,United States,14044,https://www.hltv.org/stats/players/14044/peanutftw,PeanutFTW,0.48,40,0.03,0.17,35,12
11946,0.10,0.82,56.0,0.7,60.9%,0.70,54.0%,0.56,0.46,2,-,Norway,13852,https://www.hltv.org/stats/players/13852/celtix,Celtix,0.65,50,0.08,0.08,41,23
11947,0.16,0.71,-,-,34.0%,-,-,0.59,0.42,5,-,Germany,9967,https://www.hltv.org/stats/players/9967/fitnerdation,Fitnerdation,0.64,112,-,-,80,47
11948,0.10,0.71,61.3,3.6,47.3%,0.82,62.5%,0.80,0.57,13,22,Australia,20365,https://www.hltv.org/stats/players/20365/shockwave,Shockwave,0.86,352,0.12,0.09,251,201
11949,0.14,0.71,72.4,4.3,35.2%,1.14,68.3%,0.94,0.66,9,-,Hungary,8582,https://www.hltv.org/stats/players/8582/truve,TRuve,0.95,249,0.10,0.07,176,165
11950,0.13,0.73,72.5,2.0,51.9%,0.97,64.4%,0.94,0.69,64,30,Argentina,9225,https://www.hltv.org/stats/players/9225/alexze,alexze,0.97,1622,0.10,0.09,1187,1114
11951,0.10,0.75,66.7,6.2,67.6%,0.97,65.6%,0.80,0.61,3,-,Kuwait,17267,https://www.hltv.org/stats/players/17267/target-down,Target-Down,0.92,61,0.05,0.13,46,37
11952,0.14,0.66,70.5,3.7,48.7%,0.88,70.1%,0.96,0.63,457,29,China,8599,https://www.hltv.org/stats/players/8599/karsa,Karsa,0.95,11674,0.09,0.10,7650,7360
11953,0.14,0.73,78.1,3.9,56.0%,1.14,67.5%,0.99,0.72,44,22,United States,14303,https://www.hltv.org/stats/players/14303/wreakveus,Wreakveus,1.05,1119,0.11,0.09,817,806
11954,0.19,0.85,90.6,5.9,37.9%,1.18,68.1%,0.95,0.81,3,24,Sri Lanka,19388,https://www.hltv.org/stats/players/19388/jiren,Jiren,1.07,72,0.11,0.14,61,58
11955,0.14,0.73,72.4,2.6,54.5%,1.06,67.7%,0.91,0.66,31,23,Canada,17472,https://www.hltv.org/stats/players/17472/kizy,Kizy,1.00,764,0.11,0.10,558,505
11956,0.17,0.72,76.1,5.0,49.8%,0.93,68.7%,0.98,0.70,137,27,Turkey,8061,https://www.hltv.org/stats/players/8061/e1,e1,0.98,3487,0.11,0.11,2504,2442
11957,0.12,0.80,68.4,3.0,45.7%,0.80,67.5%,0.76,0.61,7,20,United States,20391,https://www.hltv.org/stats/players/20391/praze,Praze,0.87,191,0.20,0.16,152,116
11958,0.12,0.83,90.3,0.0,65.0%,1.12,70.8%,1.00,0.83,1,-,China,15605,https://www.hltv.org/stats/players/15605/ronnie,Ronnie,1.11,24,0.21,0.00,20,20
11959,0.10,0.62,76.3,3.8,45.5%,0.86,72.4%,1.22,0.76,1,31,Philippines,19625,https://www.hltv.org/stats/players/19625/samba,Samba,1.08,29,0.28,0.07,18,22
11960,0.15,0.73,73.5,3.4,53.3%,0.99,67.8%,0.90,0.65,45,-,Hong Kong,10095,https://www.hltv.org/stats/players/10095/chancehangtsz,chancehangtsz,0.92,1103,0.13,0.12,802,722
11961,0.17,0.74,77.9,2.8,45.7%,1.05,70.5%,0.94,0.69,35,28,United States,13245,https://www.hltv.org/stats/players/13245/k00k,k00k,1.03,871,0.12,0.09,642,602
11962,0.13,0.68,68.8,3.9,48.2%,0.85,70.2%,0.91,0.62,74,18,Poland,18068,https://www.hltv.org/stats/players/18068/miki,Miki,0.96,1982,0.11,0.09,1345,1221
11963,0.09,0.82,70.9,0.7,58.6%,0.85,61.8%,0.77,0.63,6,25,Vietnam,19635,https://www.hltv.org/stats/players/19635/coin,Coin,0.86,157,0.10,0.11,128,99
11964,0.14,0.89,68.1,5.5,61.9%,0.66,54.5%,0.54,0.48,2,20,Australia,20143,https://www.hltv.org/stats/players/20143/pharshlaph,Pharshlaph,0.67,44,0.09,0.14,39,21
11965,0.13,0.75,61.2,2.6,50.0%,0.58,54.7%,0.60,0.45,2,-,Lithuania,15168,https://www.hltv.org/stats/players/15168/fylz,fylz,0.71,53,0.09,0.13,40,24
11966,0.08,0.78,53.5,1.7,35.6%,0.75,58.7%,0.65,0.50,6,27,United States,16213,https://www.hltv.org/stats/players/16213/keetcho,KEETcho,0.74,179,0.09,0.14,139,90
11967,0.13,0.72,71.6,3.9,59.3%,0.99,66.5%,0.91,0.66,184,23,United States,9571,https://www.hltv.org/stats/players/9571/cj,cJ,0.93,4726,0.11,0.11,3421,3110
11968,0.14,0.72,59.0,1.2,50.0%,0.79,75.9%,0.76,0.55,1,20,Moldova,17317,https://www.hltv.org/stats/players/17317/sunfix,SuNFiX,0.91,29,0.03,0.17,21,16
11969,0.13,0.66,70.5,5.1,46.6%,0.95,68.5%,0.98,0.64,252,28,Colombia,9213,https://www.hltv.org/stats/players/9213/sickly,sickLy,0.96,6317,0.08,0.08,4160,4073
11970,0.11,0.70,72.8,3.8,31.7%,1.03,67.9%,1.00,0.69,29,27,Poland,18069,https://www.hltv.org/stats/players/18069/baljs,baljs,1.02,753,0.11,0.11,524,523
11971,0.06,0.97,44.6,0.0,50.0%,0.36,35.3%,0.36,0.35,2,22,Armenia,11824,https://www.hltv.org/stats/players/11824/faty,faty,0.31,34,0.03,0.03,33,12
11972,0.15,0.68,72.0,5.8,52.2%,0.90,67.7%,0.91,0.61,15,23,Belarus,15481,https://www.hltv.org/stats/players/15481/v-1,V_1,0.96,371,0.10,0.11,251,228
11973,0.14,0.77,54.1,2.7,44.3%,0.77,65.3%,0.61,0.47,6,26,China,19097,https://www.hltv.org/stats/players/19097/mayz,Mayz,0.77,150,0.09,0.17,115,70
11974,0.15,0.77,70.5,3.4,46.7%,0.89,63.8%,0.78,0.60,15,21,Serbia,15164,https://www.hltv.org/stats/players/15164/sen1k,SEN1K,0.88,376,0.10,0.11,290,227
11975,0.11,0.78,79.9,4.0,38.6%,1.16,58.7%,0.90,0.70,3,-,United States,17425,https://www.hltv.org/stats/players/17425/durksg,DurkSG,1.00,63,0.06,0.05,49,44
11976,0.10,0.70,63.1,7.0,30.4%,0.81,70.0%,0.82,0.57,1,-,Denmark,10651,https://www.hltv.org/stats/players/10651/andersen,Andersen,0.91,40,0.20,0.10,28,23
11977,0.14,0.86,81.6,1.9,49.0%,1.06,64.9%,0.80,0.69,3,-,Brazil,18967,https://www.hltv.org/stats/players/18967/spanco,spanco,0.92,74,0.14,0.11,64,51
11978,0.15,0.73,64.2,3.5,48.9%,0.62,72.4%,0.85,0.62,3,-,Germany,10259,https://www.hltv.org/stats/players/10259/raize,raiZe,0.81,73,0.10,0.21,53,45
11979,0.13,0.71,64.5,5.1,41.3%,0.79,63.7%,0.77,0.55,23,21,Slovakia,19352,https://www.hltv.org/stats/players/19352/xperrience,xperrience,0.85,651,0.09,0.07,464,356
11980,0.18,0.63,-,-,31.9%,-,-,1.10,0.69,16,-,United Kingdom,9954,https://www.hltv.org/stats/players/9954/phantasy,phantasy,1.02,403,-,-,253,279
11981,0.13,0.70,66.7,3.2,42.8%,0.77,64.0%,0.79,0.55,38,25,Denmark,11946,https://www.hltv.org/stats/players/11946/crackii,crackii,0.87,952,0.08,0.09,671,528
11982,0.08,0.71,80.4,2.4,27.2%,1.44,64.7%,1.15,0.82,6,30,Slovakia,19351,https://www.hltv.org/stats/players/19351/funmaister,funmaister,1.17,153,0.07,0.08,109,125
11983,0.18,0.76,78.0,4.0,38.1%,1.12,65.7%,0.88,0.67,75,34,South Africa,2989,https://www.hltv.org/stats/players/2989/apocalypse,Apocalypse,0.93,1826,0.09,0.09,1383,1220
11984,0.14,0.87,50.7,3.8,58.8%,0.45,51.6%,0.43,0.37,5,23,United States,17447,https://www.hltv.org/stats/players/17447/sporego,Sporego,0.54,91,0.09,0.14,79,34
11985,0.23,0.75,57.3,0.3,36.0%,0.76,60.4%,0.69,0.52,2,-,China,10746,https://www.hltv.org/stats/players/10746/psalms,Psalms,0.75,48,0.12,0.10,36,25
11986,0.10,0.78,71.8,2.6,53.9%,0.97,65.9%,0.87,0.67,50,18,United States,18710,https://www.hltv.org/stats/players/18710/minus,Minus,0.94,1245,0.11,0.10,966,840
11987,0.20,0.95,82.5,0.0,45.5%,0.82,55.0%,0.58,0.55,1,-,Russia,18757,https://www.hltv.org/stats/players/18757/ilushqa,IluShQa,0.74,20,0.10,0.05,19,11
11988,0.12,0.88,47.1,2.1,66.7%,0.22,52.5%,0.34,0.30,2,26,Iceland,12815,https://www.hltv.org/stats/players/12815/blazter,BLAZTER,0.39,40,0.05,0.05,35,12
11989,0.13,0.59,90.1,1.2,49.6%,1.30,76.6%,1.46,0.87,7,21,Georgia,17664,https://www.hltv.org/stats/players/17664/barny,barny,1.34,158,0.14,0.09,94,137
11990,0.16,0.84,50.2,1.0,37.5%,0.55,40.0%,0.38,0.32,1,-,United States,15849,https://www.hltv.org/stats/players/15849/dmxdmx,DMXDMX,0.47,25,0.04,0.08,21,8
11991,0.06,1.00,26.1,0.0,50.0%,0.00,21.9%,0.12,0.12,2,-,Colombia,14644,https://www.hltv.org/stats/players/14644/leoauwur,LeoAUwUr,0.11,32,0.00,0.03,32,4
11992,0.16,0.71,55.2,2.9,42.7%,0.67,63.7%,0.62,0.44,13,29,Romania,15908,https://www.hltv.org/stats/players/15908/anthonya,Anthonya,0.76,342,0.06,0.09,243,150
11993,0.13,0.66,74.5,4.3,47.5%,1.08,67.6%,1.03,0.68,9,21,Israel,18165,https://www.hltv.org/stats/players/18165/inva3x,Inva3x,1.05,238,0.10,0.11,158,162
11994,0.11,0.73,-,-,29.6%,-,-,0.88,0.64,23,-,Germany,7204,https://www.hltv.org/stats/players/7204/kavkas,KAVKAS,0.89,604,-,-,443,388
11995,0.14,0.78,-,-,44.9%,-,-,0.86,0.67,2,-,Denmark,8866,https://www.hltv.org/stats/players/8866/tollund,Tollund,0.87,73,-,-,57,49
11996,0.18,0.69,-,-,44.2%,-,-,0.97,0.67,5,-,United Kingdom,9524,https://www.hltv.org/stats/players/9524/dn,dN,1.00,115,-,-,79,77
11997,0.09,0.68,-,-,44.4%,-,-,0.67,0.46,3,-,Norway,9920,https://www.hltv.org/stats/players/9920/hardm0de,hardm0de,0.71,79,-,-,54,36
11998,0.11,0.71,70.5,3.0,47.1%,0.92,67.7%,0.91,0.65,18,19,Latvia,20006,https://www.hltv.org/stats/players/20006/rabbit,rabbit,0.97,483,0.12,0.12,343,312
11999,0.11,0.89,42.1,2.6,28.2%,0.43,44.6%,0.33,0.30,12,-,Denmark,11084,https://www.hltv.org/stats/players/11084/miss-varno,Miss Varno,0.43,240,0.07,0.14,213,71
12000,0.16,0.73,41.4,2.6,66.7%,0.34,55.1%,0.42,0.31,2,25,Portugal,13965,https://www.hltv.org/stats/players/13965/synk,synk,0.53,49,0.08,0.08,36,15
12001,0.10,0.93,51.0,0.9,35.3%,0.29,57.5%,0.46,0.42,2,-,Finland,14590,https://www.hltv.org/stats/players/14590/a1b0b,A1b0b,0.50,40,0.12,0.05,37,17
12002,0.10,0.65,-,-,85.0%,-,-,1.12,0.73,7,-,France,8035,https://www.hltv.org/stats/players/8035/row,row,1.14,164,-,-,107,120
12003,0.17,0.74,-,-,35.4%,-,-,1.06,0.78,8,24,Lithuania,8298,https://www.hltv.org/stats/players/8298/nakz,nakz,1.13,184,-,-,136,144
